t,value
1546541820,77024688
1546541823,77124368
1546541826,77153008
1546541829,77182664
1546541832,78084264
1546541835,78905352
1546541838,79547040
1546541841,79553984
1546541844,79553984
1546541847,79553984
1546541850,79553984
1546541853,79553984
1546541856,79553984
1546541859,79553984
1546541862,79593672
1546541865,79593672
1546541868,79593672
1546541871,79593672
1546541874,79596360
1546541877,79596360
1546541880,79596360
1546541883,79615528
1546541886,79616536
1546541889,79616536
1546541892,79616536
1546541895,79616536
1546541898,79616536
1546541901,79621376
1546541904,79621376
1546541907,79621376
1546541910,79621376
1546541913,79621376
1546541916,79621376
1546541919,79623112
1546541922,79625008
1546541925,79626720
1546541928,79754160
1546541931,79808168
1546541934,79810896
1546541937,79845024
1546541940,79846040
1546541943,79853544
1546541946,79853544
1546541949,79853544
1546541952,79853920
1546541955,79908816
1546541958,79917672
1546541961,79942336
1546541964,80187784
1546541967,80235488
1546541970,80253288
1546541973,80254016
1546541976,80254016
1546541979,80254016
1546541982,80254016
1546541985,80256824
1546541988,80256824
1546541991,80256824
1546541994,80256824
1546541997,80258664
1546542000,80260784
1546542003,80278664
1546542006,80278664
1546542009,80281216
1546542012,80345960
1546542015,80347424
1546542018,80373776
1546542021,80374360
1546542024,80374360
1546542027,80384112
1546542030,80384112
1546542033,80384112
1546542036,80384112
1546542039,80384112
1546542042,80390496
1546542045,80417760
1546542048,80431944
1546542051,80437112
1546542054,80437112
1546542057,80437112
1546542060,80437112
1546542063,80460960
1546542066,80460960
1546542069,80460960
1546542072,80460960
1546542075,80460960
1546542078,80460960
1546542081,80462360
1546542084,80462360
1546542087,80462360
1546542090,80468584
1546542093,80569272
1546542096,80592856
1546542099,80592856
1546542102,80594640
1546542105,80594640
1546542108,80594640
1546542111,80594640
1546542114,80594640
1546542117,80594640
1546542120,80594640
1546542123,80597784
1546542126,80597784
1546542129,80597784
1546542132,80597784
1546542135,80597784
1546542138,80597784
1546542141,80600264
1546542144,80600264
1546542147,80600936
1546542150,80603160
1546542153,80613248
1546542156,80624648
1546542159,80635048
1546542162,80666776
1546542165,80672880
