t,value
1546542480,40
1546542483,40
1546542486,40
1546542489,40
1546542492,40
1546542495,40
1546542498,40
1546542501,40
1546542504,40
1546542507,40
1546542510,40
1546542513,40
1546542516,40
1546542519,40
1546542522,40
1546542525,40
1546542528,40
1546542531,40
1546542534,40
1546542537,40
1546542540,40
1546542543,40
1546542546,40
1546542549,40
1546542552,40
1546542555,40
1546542558,40
1546542561,41
1546542564,41
1546542567,41
1546542570,41
1546542573,41
1546542576,41
1546542579,41
1546542582,41
1546542585,41
1546542588,41
1546542591,41
1546542594,41
1546542597,41
1546542600,41
1546542603,41
1546542606,41
1546542609,41
1546542612,41
1546542615,41
1546542618,41
1546542621,41
1546542624,41
1546542627,41
1546542630,46
1546542633,51
1546542636,58
1546542639,58
1546542642,58
1546542645,58
1546542648,58
1546542651,58
1546542654,58
1546542657,58
1546542660,58
1546542663,58
1546542666,58
1546542669,58
1546542672,58
1546542675,58
1546542678,58
1546542681,58
1546542684,58
1546542687,58
1546542690,58
1546542693,58
1546542696,58
1546542699,58
1546542702,58
1546542705,58
1546542708,58
1546542711,58
1546542714,58
1546542717,58
1546542720,58
1546542723,58
1546542726,58
1546542729,58
1546542732,58
1546542735,58
1546542738,58
1546542741,58
1546542744,58
1546542747,58
1546542750,58
1546542753,58
1546542756,58
1546542759,58
1546542762,58
1546542765,58
1546542768,58
1546542771,58
1546542774,58
1546542777,58
1546542780,58
1546542783,58
1546542786,58
1546542789,58
1546542792,58
1546542795,58
1546542798,58
1546542801,58
1546542804,58
1546542807,58
1546542810,58
1546542813,58
1546542816,58
1546542819,58
1546542822,58
1546542825,58
1546542828,58
1546542831,58
1546542834,58
1546542837,58
1546542840,58
1546542843,58
1546542846,58
1546542849,58
1546542852,58
1546542855,58
1546542858,58
1546542861,58
1546542864,58
1546542867,58
1546542870,58
1546542873,58
1546542876,58
1546542879,58
1546542882,58
1546542885,58
1546542888,58
1546542891,58
1546542894,58
1546542897,58
1546542900,58
1546542903,58
1546542906,58
1546542909,58
1546542912,58
1546542915,58
1546542918,58
1546542921,58
1546542924,58
1546542927,58
1546542930,58
1546542933,58
1546542936,58
1546542939,58
1546542942,58
1546542945,58
1546542948,58
1546542951,58
1546542954,58
1546542957,58
1546542960,58
1546542963,59
1546542966,59
1546542969,59
1546542972,59
1546542975,59
1546542978,59
1546542981,59
1546542984,59
1546542987,59
1546542990,59
1546542993,59
1546542996,59
1546542999,59
1546543002,59
1546543005,59
1546543008,59
1546543011,59
1546543014,59
1546543017,59
1546543020,59
1546543023,59
1546543026,59
1546543029,59
1546543032,59
1546543035,59
1546543038,59
1546543041,59
1546543044,59
1546543047,59
1546543050,59
1546543053,59
1546543056,59
1546543059,59
1546543062,59
1546543065,59
1546543068,59
1546543071,59
1546543074,59
1546543077,59
1546543080,59
1546543083,59
1546543086,59
1546543089,59
1546543092,59
1546543095,59
1546543098,59
1546543101,59
1546543104,59
1546543107,59
1546543110,59
1546543113,59
1546543116,59
1546543119,59
1546543122,59
1546543125,59
1546543128,59
1546543131,59
1546543134,59
1546543137,59
1546543140,59
1546543143,59
1546543146,59
1546543149,59
1546543152,59
1546543155,59
1546543158,59
1546543161,59
1546543164,59
1546543167,59
1546543170,59
1546543173,59
1546543176,59
1546543179,59
1546543182,59
1546543185,59
1546543188,59
1546543191,59
1546543194,59
1546543197,59
1546543200,59
1546543203,59
1546543206,59
1546543209,59
1546543212,59
1546543215,59
1546543218,59
1546543221,59
1546543224,59
1546543227,59
1546543230,59
1546543233,59
1546543236,59
1546543239,59
1546543242,59
1546543245,59
1546543248,59
1546543251,59
1546543254,59
1546543257,59
1546543260,59
1546543263,59
1546543266,59
1546543269,59
1546543272,59
1546543275,59
1546543278,59
1546543281,59
1546543284,59
1546543287,59
1546543290,59
1546543293,59
1546543296,59
1546543299,59
1546543302,59
1546543305,59
1546543308,59
1546543311,59
1546543314,59
1546543317,59
1546543320,59
1546543323,59
1546543326,59
1546543329,59
1546543332,59
1546543335,59
1546543338,59
1546543341,59
1546543344,59
1546543347,59
1546543350,59
1546543353,59
1546543356,59
1546543359,59
1546543362,59
1546543365,59
1546543368,59
1546543371,59
1546543374,59
1546543377,59
1546543380,59
1546543383,59
1546543386,59
1546543389,59
1546543392,59
1546543395,59
1546543398,59
1546543401,59
1546543404,59
1546543407,59
1546543410,59
1546543413,59
1546543416,59
1546543419,59
1546543422,59
1546543425,59
1546543428,59
1546543431,59
